indicador,country,countryiso3code,year,value
GDP (current US$),Russian Federation,RUS,2018,1669583.08932296
GDP (current US$),Russian Federation,RUS,2019,1699876.57887135
GDP (current US$),Russian Federation,RUS,2020,
GDP (current US$),Rwanda,RWA,1960,119.000024
GDP (current US$),Rwanda,RWA,1961,122.000016
GDP (current US$),Rwanda,RWA,1962,125.000008
GDP (current US$),Rwanda,RWA,1963,128
GDP (current US$),Rwanda,RWA,1964,129.999994
GDP (current US$),Rwanda,RWA,1965,148.79998
GDP (current US$),Rwanda,RWA,1966,124.525702857143
GDP (current US$),Rwanda,RWA,1967,159.560018
GDP (current US$),Rwanda,RWA,1968,172.200018
GDP (current US$),Rwanda,RWA,1969,188.700037
GDP (current US$),Rwanda,RWA,1970,219.900006
GDP (current US$),Rwanda,RWA,1971,222.952578196381
GDP (current US$),Rwanda,RWA,1972,246.457838336681
GDP (current US$),Rwanda,RWA,1973,290.746157145921
GDP (current US$),Rwanda,RWA,1974,308.458423183854
GDP (current US$),Rwanda,RWA,1975,571.863295740122
GDP (current US$),Rwanda,RWA,1976,637.754162101094
GDP (current US$),Rwanda,RWA,1977,746.65055855469
GDP (current US$),Rwanda,RWA,1978,905.70914727019
GDP (current US$),Rwanda,RWA,1979,1109.34622052885
GDP (current US$),Rwanda,RWA,1980,1254.76534993185
GDP (current US$),Rwanda,RWA,1981,1407.06260763214
GDP (current US$),Rwanda,RWA,1982,1407.24264023211
GDP (current US$),Rwanda,RWA,1983,1479.6881258852
GDP (current US$),Rwanda,RWA,1984,1587.41295722263
GDP (current US$),Rwanda,RWA,1985,1715.62583917973
GDP (current US$),Rwanda,RWA,1986,1944.71106130888
GDP (current US$),Rwanda,RWA,1987,2157.43402516467
GDP (current US$),Rwanda,RWA,1988,2395.49387751365
GDP (current US$),Rwanda,RWA,1989,2405.02193289997
GDP (current US$),Rwanda,RWA,1990,2550.18561814774
GDP (current US$),Rwanda,RWA,1991,1911.60096976612
GDP (current US$),Rwanda,RWA,1992,2029.02670402707
GDP (current US$),Rwanda,RWA,1993,1971.52599887685
GDP (current US$),Rwanda,RWA,1994,753.636370454546
GDP (current US$),Rwanda,RWA,1995,1293.53501094467
GDP (current US$),Rwanda,RWA,1996,1382.33487940812
GDP (current US$),Rwanda,RWA,1997,1851.5583017002
GDP (current US$),Rwanda,RWA,1998,1989.34349521844
GDP (current US$),Rwanda,RWA,1999,2157.28843849783
GDP (current US$),Rwanda,RWA,2000,2068.9295918205
GDP (current US$),Rwanda,RWA,2001,1966.66801356865
GDP (current US$),Rwanda,RWA,2002,1965.90326763507
GDP (current US$),Rwanda,RWA,2003,2138.24478522473
GDP (current US$),Rwanda,RWA,2004,2376.38475432462
GDP (current US$),Rwanda,RWA,2005,2933.28201474806
GDP (current US$),Rwanda,RWA,2006,3319.19849964737
GDP (current US$),Rwanda,RWA,2007,4069.63644175481
GDP (current US$),Rwanda,RWA,2008,5179.10895646273
GDP (current US$),Rwanda,RWA,2009,5673.41033393145
GDP (current US$),Rwanda,RWA,2010,6124.12067341998
GDP (current US$),Rwanda,RWA,2011,6884.88963554451
GDP (current US$),Rwanda,RWA,2012,7655.13838544374
GDP (current US$),Rwanda,RWA,2013,7819.5383492413
GDP (current US$),Rwanda,RWA,2014,8246.16634135632
GDP (current US$),Rwanda,RWA,2015,8545.44136106541
GDP (current US$),Rwanda,RWA,2016,8697.26891596904
GDP (current US$),Rwanda,RWA,2017,9253.09895427769
GDP (current US$),Rwanda,RWA,2018,9635.95115979293
GDP (current US$),Rwanda,RWA,2019,10354.4177251555
GDP (current US$),Rwanda,RWA,2020,
GDP (current US$),Samoa,WSM,1960,
GDP (current US$),Samoa,WSM,1961,
GDP (current US$),Samoa,WSM,1962,
GDP (current US$),Samoa,WSM,1963,
GDP (current US$),Samoa,WSM,1964,
GDP (current US$),Samoa,WSM,1965,
GDP (current US$),Samoa,WSM,1966,
GDP (current US$),Samoa,WSM,1967,
GDP (current US$),Samoa,WSM,1968,
GDP (current US$),Samoa,WSM,1969,
GDP (current US$),Samoa,WSM,1970,
GDP (current US$),Samoa,WSM,1971,
GDP (current US$),Samoa,WSM,1972,
GDP (current US$),Samoa,WSM,1973,
GDP (current US$),Samoa,WSM,1974,
GDP (current US$),Samoa,WSM,1975,
GDP (current US$),Samoa,WSM,1976,
GDP (current US$),Samoa,WSM,1977,
GDP (current US$),Samoa,WSM,1978,
GDP (current US$),Samoa,WSM,1979,
GDP (current US$),Samoa,WSM,1980,
GDP (current US$),Samoa,WSM,1981,
GDP (current US$),Samoa,WSM,1982,121.221651619316
GDP (current US$),Samoa,WSM,1983,111.862823574979
GDP (current US$),Samoa,WSM,1984,109.200934328518
GDP (current US$),Samoa,WSM,1985,95.5721729835657
GDP (current US$),Samoa,WSM,1986,100.94784864478
GDP (current US$),Samoa,WSM,1987,111.713922141578
GDP (current US$),Samoa,WSM,1988,133.016065416065
GDP (current US$),Samoa,WSM,1989,122.888609715243
GDP (current US$),Samoa,WSM,1990,125.766269755358
GDP (current US$),Samoa,WSM,1991,125.597205422315
GDP (current US$),Samoa,WSM,1992,132.30304136253
GDP (current US$),Samoa,WSM,1993,133.122897196262
GDP (current US$),Samoa,WSM,1994,221.098106508876
GDP (current US$),Samoa,WSM,1995,224.865731381903
GDP (current US$),Samoa,WSM,1996,249.908970658971
GDP (current US$),Samoa,WSM,1997,285.47559189651
GDP (current US$),Samoa,WSM,1998,269.481523200465
GDP (current US$),Samoa,WSM,1999,258.833766580017
GDP (current US$),Samoa,WSM,2000,269.019710327456
GDP (current US$),Samoa,WSM,2001,273.0883571637
GDP (current US$),Samoa,WSM,2002,288.078881433056
GDP (current US$),Samoa,WSM,2003,338.838639378435
GDP (current US$),Samoa,WSM,2004,420.320176359437
GDP (current US$),Samoa,WSM,2005,465.568018300557
GDP (current US$),Samoa,WSM,2006,505.832439822977
GDP (current US$),Samoa,WSM,2007,570.469196667431
GDP (current US$),Samoa,WSM,2008,619.260721579306
GDP (current US$),Samoa,WSM,2009,584.706020213857
GDP (current US$),Samoa,WSM,2010,663.161517850106
GDP (current US$),Samoa,WSM,2011,737.401692217475
GDP (current US$),Samoa,WSM,2012,760.549587136028
GDP (current US$),Samoa,WSM,2013,770.021663967789
GDP (current US$),Samoa,WSM,2014,756.919917334022
GDP (current US$),Samoa,WSM,2015,788.30733055567
GDP (current US$),Samoa,WSM,2016,799.376439530168
GDP (current US$),Samoa,WSM,2017,832.153612557186
GDP (current US$),Samoa,WSM,2018,821.496064526185
GDP (current US$),Samoa,WSM,2019,852.250190985485
GDP (current US$),Samoa,WSM,2020,
GDP (current US$),San Marino,SMR,1960,
GDP (current US$),San Marino,SMR,1961,
GDP (current US$),San Marino,SMR,1962,
GDP (current US$),San Marino,SMR,1963,
GDP (current US$),San Marino,SMR,1964,
GDP (current US$),San Marino,SMR,1965,
GDP (current US$),San Marino,SMR,1966,
GDP (current US$),San Marino,SMR,1967,
GDP (current US$),San Marino,SMR,1968,
GDP (current US$),San Marino,SMR,1969,
GDP (current US$),San Marino,SMR,1970,
GDP (current US$),San Marino,SMR,1971,
GDP (current US$),San Marino,SMR,1972,
GDP (current US$),San Marino,SMR,1973,
GDP (current US$),San Marino,SMR,1974,
GDP (current US$),San Marino,SMR,1975,
GDP (current US$),San Marino,SMR,1976,
GDP (current US$),San Marino,SMR,1977,
GDP (current US$),San Marino,SMR,1978,
GDP (current US$),San Marino,SMR,1979,
GDP (current US$),San Marino,SMR,1980,
GDP (current US$),San Marino,SMR,1981,
GDP (current US$),San Marino,SMR,1982,
GDP (current US$),San Marino,SMR,1983,
GDP (current US$),San Marino,SMR,1984,
GDP (current US$),San Marino,SMR,1985,
GDP (current US$),San Marino,SMR,1986,
GDP (current US$),San Marino,SMR,1987,
GDP (current US$),San Marino,SMR,1988,
GDP (current US$),San Marino,SMR,1989,
GDP (current US$),San Marino,SMR,1990,
GDP (current US$),San Marino,SMR,1991,
GDP (current US$),San Marino,SMR,1992,
GDP (current US$),San Marino,SMR,1993,
GDP (current US$),San Marino,SMR,1994,
GDP (current US$),San Marino,SMR,1995,
GDP (current US$),San Marino,SMR,1996,
GDP (current US$),San Marino,SMR,1997,
GDP (current US$),San Marino,SMR,1998,
GDP (current US$),San Marino,SMR,1999,1109.09865757511
GDP (current US$),San Marino,SMR,2000,1005.15938824397
GDP (current US$),San Marino,SMR,2001,1077.41347905282
GDP (current US$),San Marino,SMR,2002,1168.26923076923
GDP (current US$),San Marino,SMR,2003,1464.3261608154
GDP (current US$),San Marino,SMR,2004,1723.75
GDP (current US$),San Marino,SMR,2005,1785.84753140157
GDP (current US$),San Marino,SMR,2006,1908.16710575837
GDP (current US$),San Marino,SMR,2007,2185.87462359704
GDP (current US$),San Marino,SMR,2008,2393.43782041892
GDP (current US$),San Marino,SMR,2009,2056.12670186163
GDP (current US$),San Marino,SMR,2010,1881.21437093994
GDP (current US$),San Marino,SMR,2011,1813.75278396437
GDP (current US$),San Marino,SMR,2012,1604.77964795066
GDP (current US$),San Marino,SMR,2013,1678.84181166158
GDP (current US$),San Marino,SMR,2014,1673.97369469908
GDP (current US$),San Marino,SMR,2015,1419.39477121029
GDP (current US$),San Marino,SMR,2016,1468.37727213859
GDP (current US$),San Marino,SMR,2017,1528.63070749794
GDP (current US$),San Marino,SMR,2018,1655.30087253427
GDP (current US$),San Marino,SMR,2019,
GDP (current US$),San Marino,SMR,2020,
GDP (current US$),Sao Tome and Principe,STP,1960,
GDP (current US$),Sao Tome and Principe,STP,1961,
GDP (current US$),Sao Tome and Principe,STP,1962,
GDP (current US$),Sao Tome and Principe,STP,1963,
GDP (current US$),Sao Tome and Principe,STP,1964,
GDP (current US$),Sao Tome and Principe,STP,1965,
GDP (current US$),Sao Tome and Principe,STP,1966,
GDP (current US$),Sao Tome and Principe,STP,1967,
GDP (current US$),Sao Tome and Principe,STP,1968,
GDP (current US$),Sao Tome and Principe,STP,1969,
GDP (current US$),Sao Tome and Principe,STP,1970,
GDP (current US$),Sao Tome and Principe,STP,1971,
GDP (current US$),Sao Tome and Principe,STP,1972,
GDP (current US$),Sao Tome and Principe,STP,1973,
GDP (current US$),Sao Tome and Principe,STP,1974,
GDP (current US$),Sao Tome and Principe,STP,1975,
GDP (current US$),Sao Tome and Principe,STP,1976,
GDP (current US$),Sao Tome and Principe,STP,1977,
GDP (current US$),Sao Tome and Principe,STP,1978,
GDP (current US$),Sao Tome and Principe,STP,1979,
GDP (current US$),Sao Tome and Principe,STP,1980,
GDP (current US$),Sao Tome and Principe,STP,1981,
GDP (current US$),Sao Tome and Principe,STP,1982,
GDP (current US$),Sao Tome and Principe,STP,1983,
GDP (current US$),Sao Tome and Principe,STP,1984,
GDP (current US$),Sao Tome and Principe,STP,1985,
GDP (current US$),Sao Tome and Principe,STP,1986,
GDP (current US$),Sao Tome and Principe,STP,1987,
GDP (current US$),Sao Tome and Principe,STP,1988,
GDP (current US$),Sao Tome and Principe,STP,1989,
GDP (current US$),Sao Tome and Principe,STP,1990,
GDP (current US$),Sao Tome and Principe,STP,1991,
GDP (current US$),Sao Tome and Principe,STP,1992,
GDP (current US$),Sao Tome and Principe,STP,1993,
GDP (current US$),Sao Tome and Principe,STP,1994,
GDP (current US$),Sao Tome and Principe,STP,1995,
GDP (current US$),Sao Tome and Principe,STP,1996,
GDP (current US$),Sao Tome and Principe,STP,1997,
GDP (current US$),Sao Tome and Principe,STP,1998,
GDP (current US$),Sao Tome and Principe,STP,1999,
GDP (current US$),Sao Tome and Principe,STP,2000,
GDP (current US$),Sao Tome and Principe,STP,2001,75.9512106852445
GDP (current US$),Sao Tome and Principe,STP,2002,85.1713081654435
GDP (current US$),Sao Tome and Principe,STP,2003,102.085583465275
GDP (current US$),Sao Tome and Principe,STP,2004,114.582561627097
GDP (current US$),Sao Tome and Principe,STP,2005,136.450274673234
GDP (current US$),Sao Tome and Principe,STP,2006,142.775597255916
GDP (current US$),Sao Tome and Principe,STP,2007,149.146423083742
GDP (current US$),Sao Tome and Principe,STP,2008,188.021190592847
GDP (current US$),Sao Tome and Principe,STP,2009,187.820464571058
GDP (current US$),Sao Tome and Principe,STP,2010,196.652166278474
GDP (current US$),Sao Tome and Principe,STP,2011,231.488665218885
GDP (current US$),Sao Tome and Principe,STP,2012,250.680453148915
GDP (current US$),Sao Tome and Principe,STP,2013,300.553785023867
GDP (current US$),Sao Tome and Principe,STP,2014,346.527949761506
GDP (current US$),Sao Tome and Principe,STP,2015,316.065369885019
GDP (current US$),Sao Tome and Principe,STP,2016,345.495358376319
GDP (current US$),Sao Tome and Principe,STP,2017,375.614556382313
GDP (current US$),Sao Tome and Principe,STP,2018,412.261829648576
GDP (current US$),Sao Tome and Principe,STP,2019,418.637388988052
GDP (current US$),Sao Tome and Principe,STP,2020,
GDP (current US$),Saudi Arabia,SAU,1960,
GDP (current US$),Saudi Arabia,SAU,1961,
GDP (current US$),Saudi Arabia,SAU,1962,
GDP (current US$),Saudi Arabia,SAU,1963,
GDP (current US$),Saudi Arabia,SAU,1964,
GDP (current US$),Saudi Arabia,SAU,1965,
GDP (current US$),Saudi Arabia,SAU,1966,
GDP (current US$),Saudi Arabia,SAU,1967,
GDP (current US$),Saudi Arabia,SAU,1968,4187.77771111111
GDP (current US$),Saudi Arabia,SAU,1969,4485.77764444444
GDP (current US$),Saudi Arabia,SAU,1970,5377.26884852944
GDP (current US$),Saudi Arabia,SAU,1971,7184.86327654536
GDP (current US$),Saudi Arabia,SAU,1972,9664.0679296561
GDP (current US$),Saudi Arabia,SAU,1973,14947.4910564605
GDP (current US$),Saudi Arabia,SAU,1974,45412.9719093794
GDP (current US$),Saudi Arabia,SAU,1975,46773.3037208932
GDP (current US$),Saudi Arabia,SAU,1976,64005.6238703227
GDP (current US$),Saudi Arabia,SAU,1977,74188.3635058532
GDP (current US$),Saudi Arabia,SAU,1978,80265.7322925833
GDP (current US$),Saudi Arabia,SAU,1979,111859.726428738
GDP (current US$),Saudi Arabia,SAU,1980,164541.658298596
GDP (current US$),Saudi Arabia,SAU,1981,184291.888767191
GDP (current US$),Saudi Arabia,SAU,1982,153238.991868875
GDP (current US$),Saudi Arabia,SAU,1983,129171.602025147
GDP (current US$),Saudi Arabia,SAU,1984,119624.918956209
GDP (current US$),Saudi Arabia,SAU,1985,103897.892810979
GDP (current US$),Saudi Arabia,SAU,1986,86962.0130105552
GDP (current US$),Saudi Arabia,SAU,1987,85695.9417600451
GDP (current US$),Saudi Arabia,SAU,1988,88256.1620689725
GDP (current US$),Saudi Arabia,SAU,1989,95344.3528236969
GDP (current US$),Saudi Arabia,SAU,1990,117630.27180248
GDP (current US$),Saudi Arabia,SAU,1991,132223.268484752
GDP (current US$),Saudi Arabia,SAU,1992,137087.876662752
GDP (current US$),Saudi Arabia,SAU,1993,132967.901424382
GDP (current US$),Saudi Arabia,SAU,1994,135174.886501234
GDP (current US$),Saudi Arabia,SAU,1995,143343.036351096
GDP (current US$),Saudi Arabia,SAU,1996,158662.398750805
GDP (current US$),Saudi Arabia,SAU,1997,165963.557420458
GDP (current US$),Saudi Arabia,SAU,1998,146775.498092612
GDP (current US$),Saudi Arabia,SAU,1999,161716.96
GDP (current US$),Saudi Arabia,SAU,2000,189514.926222667
GDP (current US$),Saudi Arabia,SAU,2001,184137.469724863
GDP (current US$),Saudi Arabia,SAU,2002,189605.920240516
GDP (current US$),Saudi Arabia,SAU,2003,215807.655244424
GDP (current US$),Saudi Arabia,SAU,2004,258742.263029008
GDP (current US$),Saudi Arabia,SAU,2005,328459.700124064
GDP (current US$),Saudi Arabia,SAU,2006,376900.135720729
GDP (current US$),Saudi Arabia,SAU,2007,415964.583059205
GDP (current US$),Saudi Arabia,SAU,2008,519796.738631128
GDP (current US$),Saudi Arabia,SAU,2009,429097.899279013
GDP (current US$),Saudi Arabia,SAU,2010,528207.332649536
GDP (current US$),Saudi Arabia,SAU,2011,671238.840108229
GDP (current US$),Saudi Arabia,SAU,2012,735974.843348664
GDP (current US$),Saudi Arabia,SAU,2013,746647.127407619
GDP (current US$),Saudi Arabia,SAU,2014,756350.347320381
GDP (current US$),Saudi Arabia,SAU,2015,654269.902888715
GDP (current US$),Saudi Arabia,SAU,2016,644935.541446453
GDP (current US$),Saudi Arabia,SAU,2017,688586.244286512
GDP (current US$),Saudi Arabia,SAU,2018,786521.831571957
GDP (current US$),Saudi Arabia,SAU,2019,792966.838161659
GDP (current US$),Saudi Arabia,SAU,2020,
GDP (current US$),Senegal,SEN,1960,1003.69237455789
GDP (current US$),Senegal,SEN,1961,1058.97526558883
GDP (current US$),Senegal,SEN,1962,1085.47557348959
GDP (current US$),Senegal,SEN,1963,1122.13963725693
GDP (current US$),Senegal,SEN,1964,1188.93056771363
GDP (current US$),Senegal,SEN,1965,1210.0583960603
GDP (current US$),Senegal,SEN,1966,1246.90837374285
GDP (current US$),Senegal,SEN,1967,1246.48095851385
GDP (current US$),Senegal,SEN,1968,1309.38483019071
GDP (current US$),Senegal,SEN,1969,1245.23480689546
GDP (current US$),Senegal,SEN,1970,1297.40782860957
GDP (current US$),Senegal,SEN,1971,1339.54882366855
GDP (current US$),Senegal,SEN,1972,1620.85727719338
GDP (current US$),Senegal,SEN,1973,1863.39844832592
GDP (current US$),Senegal,SEN,1974,2099.32494984605
GDP (current US$),Senegal,SEN,1975,2830.38840487845
GDP (current US$),Senegal,SEN,1976,2869.77781241008
GDP (current US$),Senegal,SEN,1977,2938.04630722894
GDP (current US$),Senegal,SEN,1978,3280.35433939341
GDP (current US$),Senegal,SEN,1979,4084.87866785616
GDP (current US$),Senegal,SEN,1980,4435.05039667262
GDP (current US$),Senegal,SEN,1981,4021.69723339403
GDP (current US$),Senegal,SEN,1982,3936.75868158343
GDP (current US$),Senegal,SEN,1983,3512.05323203566
GDP (current US$),Senegal,SEN,1984,3425.12737336713
GDP (current US$),Senegal,SEN,1985,3750.05642449274
GDP (current US$),Senegal,SEN,1986,5304.23801267971
GDP (current US$),Senegal,SEN,1987,6381.38575978027
GDP (current US$),Senegal,SEN,1988,6311.05490148841
GDP (current US$),Senegal,SEN,1989,6219.79353255875
GDP (current US$),Senegal,SEN,1990,7237.10072434196
GDP (current US$),Senegal,SEN,1991,7111.25286584624
GDP (current US$),Senegal,SEN,1992,7602.00527443616
GDP (current US$),Senegal,SEN,1993,7189.22645328161
GDP (current US$),Senegal,SEN,1994,4908.415368782
GDP (current US$),Senegal,SEN,1995,6176.3125521388
GDP (current US$),Senegal,SEN,1996,6413.18983920318
GDP (current US$),Senegal,SEN,1997,5915.25025827977
GDP (current US$),Senegal,SEN,1998,6368.26519369887
GDP (current US$),Senegal,SEN,1999,6512.20762219727
GDP (current US$),Senegal,SEN,2000,5924.23970081588
GDP (current US$),Senegal,SEN,2001,6174.89837014018
GDP (current US$),Senegal,SEN,2002,6752.51028295744
GDP (current US$),Senegal,SEN,2003,8683.22926811979
GDP (current US$),Senegal,SEN,2004,10167.4418544694
GDP (current US$),Senegal,SEN,2005,11022.8216318674
GDP (current US$),Senegal,SEN,2006,11847.8482248947
